,link,title,snippet,is,is not,isn't,will,will not,won't,could,could not,couldn't,can,cannot,can't,are,are not,aren't
592,https://www.bloomberg.com/professional/solution/sustainable-finance/,Sustainable Finance | Bloomberg Professional Services,"Bloomberg's proprietary ESG Scores are data-driven and fully transparent, ... Faced with the economic challenge of climate change, the EU has embarked on a ...",,,,,,,,,,,,,,,
593,https://www.un.org/esa/desa/papers/2017/wp152_2017.pdf,Climate Change and Social Inequality*,"effects of climate change, resulting in greater subsequent inequality. ... Source: Author, based on data from OECD (on GHG emissions) and Salt () (on ...",,,,,,,,,,,,,,,
594,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0252067,Decreased wheat production in the USA from climate change driven ...,"Jun 17, 2021 ... ... by climate change could be driven either by lower yield or reduced area harvested. We use county-level production data on winter wheat ...",,,,,,,,,,,,,,,
595,https://www.pewtrusts.org/en/research-and-analysis/articles/2021/04/22/blue-carbon-can-boost-global-climate-change-reduction-efforts-expert-says,'Blue Carbon' Can Boost Global Climate Change Reduction Efforts ...,"Apr 22, 2021 ... 'Blue Carbon' Can Boost Global Climate Change Reduction Efforts, Expert Says ... Data-driven state policy innovations across America.",,,,,,,,,,,,,,,
596,https://www.ctc-n.org/technologies/climate-change-monitoring,Climate Change Monitoring | Climate Technology Centre & Network,"A climate change monitoring system integrates satellite observations, ground-based data and forecast models to monitor and forecast changes in the weather ...",,,,,,,,,,,,,,,
597,https://www.clasp.ngo/programs/climate/,Climate - CLASP,"CLASP focuses on data-driven, cost-effective interventions to mitigate the climate crisis and promote uptake of super-efficient technologies ... Energy-efficient ...",,,,,,,,,,,,,,,
598,https://www.hertie-school.org/en/research/faculty-and-researchers/profile/person/kaack,Lynn Kaack | Hertie School,"She is a co-founder and chair of the organisation Climate Change AI, and a member of the Austrian Council on Robotics and Artificial Intelligence, ...",,,,,,,,,,"She obtained a PhD in Engineering and Public Policy and a Master's in Machine Learning from Carnegie Mellon University, as well as a MS and BS in Physics from the Free University of Berlin.Google ScholarORCID 
						                    Latest news and media appearances
						                How AI can help protect the climate
	        
	        		Selected publications
	        	
	    
		                                	Learning from urban form to predict building heights
											
		                                
		                                	Tackling climate change with machine learning
											
		                                
		                                	Truck traffic monitoring with satellite images
											
		                                
		                                	Decarbonizing intraregional freight systems with a focus on modal shift
											
		                                
		                                	Empirical prediction intervals improve energy forecasting
											
		                                
		                                	Fifty years to prove Malthus right
											
		                                
	                            	View all
	                            
            Teaching
        Artificial intelligence and climate change | E1370
                                	View all
                                
























  

StudyMaster of Public PolicyMaster of International AffairsMaster of Data Science for Public PolicyExecutive MPAExecutive EducationPhDResearchAbout our researchFaculty and researchersResearch directoryPublicationsThe Governance ReportEventsPublic eventsStudent eventsEvents for prospective studentsExecutive trainingEvent highlightsSubscribe to our events listNewsOpinionResearch#hertieloveLive on campusIn the mediaSubscribe to our newsletterWho we areHertie School PeopleFacts and figuresAccreditationStudentsAlumniPartner with us



    		The Hertie School in Berlin prepares exceptional students for leadership positions in government, business, and civil society.",,,,,
599,https://www.academictransfer.com/en/302291/phd-position-in-ai-decision-support-for-climate-policy-design/,PhD position in AI: Decision Support for Climate Policy Design ...,"Jun 29, 2021 ... The effects of climate change are expected to exacerbate existing inequalities, prompt social unrest and lead to stark geopolitical tensions ...",,,,,,,,,,,,,,,
600,http://fermun.org/wp-content/uploads/2019/11/UNEP_1_ENGLISH.pdf,"Defining the role of AI in predicting, mitigating and adapting to the ...",Efforts and actions to mitigate the extent of climate change by reducing greenhouse gas emissions or sequestering carbon dioxide from the atmosphere. Mitigation ...,,,,,,,,,,,,,,,
601,https://www.pewresearch.org/internet/2021/06/16/1-worries-about-developments-in-ai/,1. Worries about developments in AI | Pew Research Center,"Jun 16, 2021 ... What will be the role of government? Perhaps AI can help the developing water deal with climate change and water resources, but again, I see a ...",,,,,,,,,,,,,,,
602,https://www.exeloncorp.com/newsroom/exelon-foundation-and-exelon-corp-name-selected-startups-in-second-round-of-climate-change-investment-initiative,Exelon Foundation and Exelon Corp. Name Selected Startups in ...,"Jun 9, 2021 ... Name Selected Startups in Second Round of Climate Change Investment ... and artificial intelligence to fight climate change through the ...",,,,,,,,,,,,,,,
603,https://www.esri.com/about/newsroom/publications/wherenext/artificial-intelligence-and-location-intelligence-for-business/,Artificial Intelligence and Location Intelligence Yield Strategic Insight ...,"Apr 14, 2020 ... In a business context, AI often refers to machine learning. ... about the connection between climate change and environmental, social, ...",,,,,,,,,,,,,,,
604,https://www.wsj.com/articles/climate-researchers-enlist-big-cloud-providers-for-big-data-challenges-11606300202,Climate Researchers Enlist Big Cloud Providers for Big Data ...,"Nov 25, 2020 ... He is using cloud-based machine learning algorithms from Amazon Web ... “Sustainability, climate mitigation and climate adaptation is ...",,,,,,,,,,,,,,,
605,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6587687/,Climate change and infectious diseases: The solutions: Risk ...,"May 2, 2019 ... Keywords: climate change, risk assessment, event-based surveillance systems, artificial intelligence, machine learning, natural language ...",,,,,,,,,,,,,,,
606,https://climate.nasa.gov/news/3090/machine-learning-model-doubles-accuracy-of-global-landslide-nowcasts/,Machine Learning Model Doubles Accuracy of Global Landslide ...,"Jun 10, 2021 ... Users can define their area of interest and adjust the categories and probability threshold to suit their needs.” Get NASA's Climate Change News ...",The exposure data is downloadable and has been integrated into the interactive map.,,,,,,,,,,,,,,
607,https://www.europarl.europa.eu/news/en/headlines/society/20180703STO07129/eu-responses-to-climate-change,EU responses to climate change | News | European Parliament,"Aug 7, 2018 ... Fighting climate change is a priority for the Parliament. Below you will find details of the solutions the EU and the Parliament are working ...",,,,,,,,,,,,,,,
608,https://www.linkedin.com/in/priya-donti,Priya Donti - Ph.D. Candidate - Carnegie Mellon University | LinkedIn,"Ph.D. Candidate at Carnegie Mellon University; Chair of Climate Change AI ... of machine learning, electric power systems, and climate change mitigation.",,,,,,,,,,,,,,,
609,https://www2.deloitte.com/us/en/pages/financial-services/articles/insurance-companies-climate-change-risk.html,How insurance companies can prepare for risk from climate change,Climate change presents significant risk for the insurance industry. Five key actions could help insurers mitigate exposure and boost resilience.,It’s likely that regulators will at some point start requiring more of insurers in the way of disclosure and its components and assumptions—including stress tests of a wide range of plausible climate-change scenarios and a determination of how climate data is used in risk modeling for pricing and underwriting decisions.,,,,,,,,,,,,,,
610,https://qz.com/1923485/what-if-remote-work-is-our-best-hope-to-stop-climate-catastrophe/,Can remote work stop our climate catastrophe? — Quartz,"Nov 30, 2020 ... AI can make things even better. ... Combating climate change requires an entire reworking and reimagining of how society operates.","The ability to better predict how much energy a wind farm will generate 36 hours in advance increased the value of wind power by 20%, Google estimated.Just as AI is used to augment our existing power grid to run smarter and more efficiently, AI in the workplace could offer similar benefits for companies using the analytical power of machine learning to find hidden efficiencies and reduce their own energy consumption.",,,,,,,,,,,,,,
611,https://en.reset.org/blog/interview-climate-change-ai-combatting-climate-challenges-collaboration-and-machine-learning-06,Interview: Climate Change AI - Combatting Climate Challenges With ...,"Jun 2, 2020 ... An international group of experts from science and industry has joined together under the name ""Climate Change AI"" to promote the use of ...",,,,,,,,,,,,,"That laid the foundation for Climate Change AI.What does your collaboration look like?Although the members of Climate Change AI are spread throughout North America and Europe, we work very closely together.",,
612,https://www.ibm.com/policy/mitigating-ai-bias/,IBM Policy Lab: Mitigating Bias in Artificial Intelligence,"May 26, 2021 ... While mitigation of bias in AI models might be challenging for some AI and ... steps to shape a legislative environment that is conducive to ...",,,,,,,,,,,,,,,
613,https://www.nbcnews.com/news/us-news/using-satellites-ai-space-based-technology-shaping-future-firefighting-n1274807,"Using satellites and AI, space-based technology is shaping the ...","Jul 24, 2021 ... As climate change continues to increase the intensity and frequency of wildfires, these breakthroughs offer at least one tool in the growing ...",,,,,,,,,,,,,,,
614,https://www.eea.europa.eu/highlights/nature-based-solutions-should-play,Nature-based solutions should play increased role in tackling ...,"Apr 15, 2021 ... Climate change, biodiversity loss and degradation of ecosystems are linked and all have devastating consequences for our economic and social ...",,,,,,,,,,,,,,,
